time,accident num,accident type,holiday,percipitation,visibility,wind,wind direction,fog,rain,sun rise,sun set
04:00 28/11/2012,0,NONE,0,0,9,8.05,350,0,0,1,0
08:00 28/11/2012,0,NONE,0,0,10,9.22,360,0,0,0,0
12:00 28/11/2012,0,NONE,0,0,10,11.5,360,0,0,0,0
16:00 28/11/2012,0,NONE,0,0,10,14.97,30,0,0,0,1
20:00 28/11/2012,0,NONE,0,0,6,9.22,330,1,1,0,0
00:00 29/11/2012,0,NONE,0,0,7,6.91,320,0,0,0,0
04:00 29/11/2012,0,NONE,0,0,8,17.27,60,0,1,1,0
08:00 29/11/2012,0,NONE,0,0,10,18.41,60,0,0,0,0
12:00 29/11/2012,0,NONE,0,0,10,18.41,60,0,0,0,0
16:00 29/11/2012,0,NONE,0,0,10,17.27,70,0,0,0,1
20:00 29/11/2012,0,NONE,0,0,10,17.27,80,0,0,0,0
00:00 30/11/2012,0,NONE,0,0,10,18.41,80,0,0,0,0
04:00 30/11/2012,1,A1,0,0,10,19.57,70,0,0,1,0
08:00 30/11/2012,0,NONE,0,0,10,19.57,80,0,0,0,0
12:00 30/11/2012,0,NONE,0,0,10,19.57,80,0,0,0,0
16:00 30/11/2012,1,A1,0,0,9,14.97,60,0,1,0,1
20:00 30/11/2012,0,NONE,0,0.09,8,16.11,70,0,1,0,0
1/12/2012 0:00,0,NONE,0,0,10,16.11,70,0,0,0,0
1/12/2012 4:00,0,NONE,0,0,10,13.8,70,0,0,1,0
1/12/2012 8:00,0,NONE,0,0,10,16.11,70,0,0,0,0
1/12/2012 12:00,1,A1,0,0,10,17.27,60,0,0,0,0
1/12/2012 16:00,0,NONE,0,0,10,17.27,70,0,0,0,1
1/12/2012 20:00,0,NONE,0,0,10,17.27,80,0,0,0,0
2/12/2012 0:00,0,NONE,0,0,10,14.97,70,0,0,0,0
2/12/2012 4:00,0,NONE,0,0,10,16.11,60,0,0,1,0
2/12/2012 8:00,0,NONE,0,0,10,18.41,60,0,0,0,0
2/12/2012 12:00,0,NONE,0,0,10,18.41,90,0,0,0,0
2/12/2012 16:00,0,NONE,0,0,10,16.11,90,0,0,0,1
2/12/2012 20:00,0,NONE,0,0.001,10,16.11,70,0,1,0,0
3/12/2012 0:00,0,NONE,0,0,10,14.97,110,0,0,0,0
3/12/2012 4:00,0,NONE,0,0,10,14.97,60,0,0,1,0
3/12/2012 8:00,0,NONE,0,0.001,8,18.41,100,0,1,0,0
3/12/2012 12:00,0,NONE,0,0,10,16.11,60,0,0,0,0
3/12/2012 16:00,0,NONE,0,0,10,14.97,70,0,0,0,1
3/12/2012 20:00,0,NONE,0,0,10,16.11,80,0,0,0,0
4/12/2012 0:00,0,NONE,0,0.001,10,12.66,90,0,1,0,0
4/12/2012 4:00,0,NONE,0,0,5,14.97,80,0,1,1,0
4/12/2012 8:00,2,A1,0,0.01,6,18.41,60,0,1,0,0
4/12/2012 12:00,0,NONE,0,0,10,13.8,90,0,0,0,0
4/12/2012 16:00,0,NONE,0,0,10,10.36,70,0,0,0,1
4/12/2012 20:00,0,NONE,0,0.001,6,12.66,70,0,2,0,0
5/12/2012 0:00,0,NONE,0,0,10,10.36,80,0,0,0,0
5/12/2012 4:00,0,NONE,0,0,10,12.66,100,0,0,1,0
5/12/2012 8:00,0,NONE,0,0,10,10.36,110,0,0,0,0
5/12/2012 12:00,1,A1,0,0,10,12.66,110,0,0,0,0
5/12/2012 16:00,0,NONE,0,0,10,11.5,100,0,0,0,1
5/12/2012 20:00,0,NONE,0,0,10,9.22,90,0,0,0,0
6/12/2012 0:00,0,NONE,0,0.001,7,12.66,60,0,1,0,0
6/12/2012 4:00,0,NONE,0,0,10,9.22,90,0,0,1,0
6/12/2012 8:00,1,A1,0,0,10,6.91,140,0,0,0,0
6/12/2012 12:00,0,NONE,0,0,10,9.22,90,0,0,0,0
6/12/2012 16:00,1,A1,0,0,10,8.05,140,0,0,0,1
6/12/2012 20:00,0,NONE,0,0,8,8.05,120,0,1,0,0
7/12/2012 0:00,0,NONE,0,0,10,9.22,130,0,0,0,0
7/12/2012 4:00,0,NONE,0,0,10,10.36,140,0,1,1,0
7/12/2012 8:00,0,NONE,0,0,10,13.8,140,0,0,0,0
7/12/2012 12:00,0,NONE,0,0,10,10.36,140,0,0,0,0
7/12/2012 16:00,0,NONE,0,0,10,9.22,130,0,0,0,1
7/12/2012 20:00,0,NONE,0,0,10,6.91,140,0,0,0,0
8/12/2012 0:00,0,NONE,0,0,10,6.91,130,0,0,0,0
8/12/2012 4:00,0,NONE,0,0,10,9.22,110,0,0,1,0
8/12/2012 8:00,1,A1,0,0,10,16.11,140,0,0,0,0
8/12/2012 12:00,0,NONE,0,0,10,13.8,110,0,0,0,0
8/12/2012 16:00,0,NONE,0,0,10,9.22,130,0,0,0,1
8/12/2012 20:00,0,NONE,0,0,10,11.5,130,0,0,0,0
9/12/2012 0:00,0,NONE,0,0,10,6.91,150,0,0,0,0
9/12/2012 4:00,0,NONE,0,0,10,3.44,360,0,0,1,0
9/12/2012 8:00,0,NONE,0,0,10,8.05,160,0,0,0,0
9/12/2012 12:00,0,NONE,0,0,10,11.5,140,0,0,0,0
9/12/2012 16:00,0,NONE,0,0,10,8.05,150,0,0,0,1
9/12/2012 20:00,0,NONE,0,0,10,4.61,140,0,0,0,0
10/12/2012 0:00,0,NONE,0,0,9,0,0,0,0,0,0
10/12/2012 4:00,0,NONE,0,0,9,8.05,180,0,0,1,0
10/12/2012 8:00,0,NONE,0,0,10,0,0,0,0,0,0
10/12/2012 12:00,0,NONE,0,0.01,10,16.11,150,0,0,0,0
10/12/2012 16:00,0,NONE,0,0,10,11.5,180,0,0,0,1
10/12/2012 20:00,0,NONE,0,0,10,9.22,190,0,0,0,0
11/12/2012 0:00,0,NONE,0,0.25,0.25,14.97,260,1,3,0,0
11/12/2012 4:00,0,NONE,0,0,6,8.05,260,1,2,1,0
11/12/2012 8:00,0,NONE,0,0,10,11.5,210,0,0,0,0
11/12/2012 12:00,0,NONE,0,0,10,12.66,150,0,0,0,0
11/12/2012 16:00,1,A1,0,0,10,10.36,150,0,0,0,1
11/12/2012 20:00,0,NONE,0,0,10,5.75,170,0,0,0,0
12/12/2012 0:00,0,NONE,0,0.001,10,6.91,160,0,1,0,0
12/12/2012 4:00,0,NONE,0,0,10,10.36,150,0,0,1,0
12/12/2012 8:00,0,NONE,0,0,10,16.11,180,0,0,0,0
12/12/2012 12:00,0,NONE,0,0,10,12.66,150,0,0,0,0
12/12/2012 16:00,0,NONE,0,0,10,6.91,190,0,0,0,1
12/12/2012 20:00,0,NONE,0,0,10,3.44,170,0,0,0,0
00:00 13/12/2012,1,A1,0,0,10,3.44,270,0,0,0,0
04:00 13/12/2012,1,A1,0,0,10,4.61,220,0,0,1,0
08:00 13/12/2012,0,NONE,0,0,10,12.66,290,0,0,0,0
12:00 13/12/2012,1,A1,0,0,10,16.11,350,0,0,0,0
16:00 13/12/2012,0,NONE,0,0,10,13.8,360,0,0,0,1
20:00 13/12/2012,0,NONE,0,0,10,12.66,330,0,0,0,0
00:00 14/12/2012,0,NONE,0,0,9,8.05,320,0,0,0,0
04:00 14/12/2012,0,NONE,0,0,10,9.22,330,0,0,1,0
08:00 14/12/2012,0,NONE,0,0,10,14.97,50,0,1,0,0
12:00 14/12/2012,1,A1,0,0.11,2.5,14.97,10,1,3,0,0
16:00 14/12/2012,1,A1,0,0,10,11.5,50,0,0,0,1
20:00 14/12/2012,0,NONE,0,0,10,10.36,60,0,0,0,0
00:00 15/12/2012,1,A1,0,0,10,12.66,80,0,0,0,0
04:00 15/12/2012,0,NONE,0,0,6,14.97,60,0,2,1,0
08:00 15/12/2012,0,NONE,0,0,10,16.11,90,0,0,0,0
12:00 15/12/2012,0,NONE,0,0,10,12.66,70,0,0,0,0
16:00 15/12/2012,1,A1,0,0,10,13.8,60,0,0,0,1
20:00 15/12/2012,0,NONE,0,0,10,14.97,90,0,0,0,0
00:00 16/12/2012,0,NONE,0,0,10,12.66,100,0,0,0,0
04:00 16/12/2012,0,NONE,0,0,10,6.91,120,0,0,1,0
08:00 16/12/2012,1,A1,0,0.001,10,12.66,130,0,0,0,0
12:00 16/12/2012,0,NONE,0,0,10,14.97,140,0,0,0,0
16:00 16/12/2012,0,NONE,0,0,10,5.75,150,0,0,0,1
20:00 16/12/2012,0,NONE,0,0.001,10,4.61,140,0,0,0,0
00:00 17/12/2012,0,NONE,0,0,10,0,0,0,0,0,0
04:00 17/12/2012,0,NONE,0,0,10,0,0,0,0,1,0
08:00 17/12/2012,0,NONE,0,0,10,10.36,200,0,0,0,0
12:00 17/12/2012,1,A1,0,0,10,12.66,180,0,0,0,0
16:00 17/12/2012,0,NONE,0,0,10,6.91,250,0,0,0,1
20:00 17/12/2012,0,NONE,0,0,10,4.61,260,0,0,0,0
00:00 18/12/2012,0,NONE,0,0,10,4.61,280,0,0,0,0
04:00 18/12/2012,0,NONE,0,0,10,4.61,190,0,0,1,0
08:00 18/12/2012,0,NONE,0,0,10,9.22,280,0,0,0,0
12:00 18/12/2012,1,A1,0,0,10,11.5,290,0,0,0,0
16:00 18/12/2012,0,NONE,0,0,10,5.75,290,0,0,0,1
20:00 18/12/2012,0,NONE,0,0,10,5.75,320,0,0,0,0
00:00 19/12/2012,0,NONE,0,0,10,4.61,310,0,0,0,0
04:00 19/12/2012,0,NONE,0,0,10,4.61,340,0,0,1,0
08:00 19/12/2012,0,NONE,0,0,10,6.91,60,0,0,0,0
12:00 19/12/2012,0,NONE,0,0,10,10.36,90,0,0,0,0
16:00 19/12/2012,0,NONE,0,0,10,9.22,90,0,0,0,1
20:00 19/12/2012,0,NONE,0,0,10,8.05,110,0,0,0,0
00:00 20/12/2012,0,NONE,0,0,10,8.05,120,0,0,0,0
04:00 20/12/2012,0,NONE,0,0,10,8.05,130,0,0,1,0
08:00 20/12/2012,0,NONE,0,0,10,11.5,170,0,0,0,0
12:00 20/12/2012,0,NONE,0,0,10,13.8,140,0,0,0,0
16:00 20/12/2012,0,NONE,0,0,10,13.8,160,0,0,0,1
20:00 20/12/2012,0,NONE,0,0,10,4.61,260,0,0,0,0
00:00 21/12/2012,0,NONE,0,0,10,5.75,220,0,0,0,0
04:00 21/12/2012,0,NONE,0,0,8,18.41,300,0,1,1,0
08:00 21/12/2012,1,A1,0,0.001,10,21.85,340,0,0,0,0
12:00 21/12/2012,0,NONE,0,0,10,19.57,320,0,0,0,0
16:00 21/12/2012,0,NONE,0,0,10,14.97,330,0,0,0,1
20:00 21/12/2012,0,NONE,0,0,10,14.97,320,0,0,0,0
00:00 22/12/2012,0,NONE,0,0,10,14.97,330,0,0,0,0
04:00 22/12/2012,0,NONE,0,0,10,14.97,340,0,0,1,0
08:00 22/12/2012,0,NONE,0,0,10,14.97,340,0,0,0,0
12:00 22/12/2012,0,NONE,0,0,10,14.97,340,0,0,0,0
16:00 22/12/2012,0,NONE,0,0,10,10.36,340,0,0,0,1
20:00 22/12/2012,0,NONE,0,0,10,6.91,320,0,0,0,0
00:00 23/12/2012,0,NONE,0,0,10,5.75,320,0,0,0,0
04:00 23/12/2012,0,NONE,0,0,10,5.75,350,0,0,1,0
08:00 23/12/2012,0,NONE,0,0,10,9.22,90,0,0,0,0
12:00 23/12/2012,0,NONE,0,0,10,10.36,110,0,0,0,0
16:00 23/12/2012,0,NONE,0,0,10,9.22,130,0,0,0,1
20:00 23/12/2012,0,NONE,0,0,10,4.61,120,0,0,0,0
00:00 24/12/2012,0,NONE,1,0,10,4.61,310,0,0,0,0
04:00 24/12/2012,0,NONE,1,0,10,4.61,330,0,0,1,0
08:00 24/12/2012,0,NONE,1,0,10,14.97,140,0,0,0,0
12:00 24/12/2012,0,NONE,1,0,10,12.66,160,0,0,0,0
16:00 24/12/2012,1,A1,1,0,10,6.91,180,0,0,0,1
20:00 24/12/2012,0,NONE,1,0,10,0,0,0,0,0,0
00:00 25/12/2012,0,NONE,1,0,10,0,0,0,0,0,0
04:00 25/12/2012,0,NONE,1,0,10,3.44,350,0,0,1,0
08:00 25/12/2012,0,NONE,1,0,10,10.36,130,0,0,0,0
12:00 25/12/2012,0,NONE,1,0,10,14.97,140,0,0,0,0
16:00 25/12/2012,0,NONE,1,0,10,12.66,140,0,0,0,1
20:00 25/12/2012,0,NONE,1,0,10,12.66,160,0,0,0,0
00:00 26/12/2012,1,A1,0,0,10,13.8,160,0,0,0,0
04:00 26/12/2012,0,NONE,0,0,10,5.75,150,0,0,1,0
08:00 26/12/2012,0,NONE,0,0,10,12.66,210,0,0,0,0
12:00 26/12/2012,0,NONE,0,0,7,20.71,230,0,0,0,0
16:00 26/12/2012,0,NONE,0,0,10,11.5,240,0,0,0,1
20:00 26/12/2012,0,NONE,0,0,10,0,0,0,0,0,0
00:00 27/12/2012,0,NONE,0,0.04,0,17.27,290,1,1,0,0
04:00 27/12/2012,0,NONE,0,0,10,12.66,320,0,0,1,0
08:00 27/12/2012,0,NONE,0,0,10,10.36,340,0,0,0,0
12:00 27/12/2012,1,A1,0,0,10,6.91,0,0,0,0,0
16:00 27/12/2012,0,NONE,0,0,10,6.91,80,0,0,0,1
20:00 27/12/2012,0,NONE,0,0,10,4.61,350,0,0,0,0
00:00 28/12/2012,0,NONE,0,0,10,5.75,340,0,0,0,0
04:00 28/12/2012,0,NONE,0,0,10,8.05,100,0,0,1,0
08:00 28/12/2012,1,A1,0,0,10,10.36,110,0,0,0,0
12:00 28/12/2012,0,NONE,0,0,10,11.5,150,0,0,0,0
16:00 28/12/2012,0,NONE,0,0,10,11.5,150,0,1,0,1
20:00 28/12/2012,0,NONE,0,0,10,9.22,150,0,0,0,0
00:00 29/12/2012,0,NONE,0,0,10,9.22,170,0,0,0,0
04:00 29/12/2012,0,NONE,0,0,10,6.91,180,0,0,1,0
08:00 29/12/2012,0,NONE,0,0,10,16.11,210,0,0,0,0
12:00 29/12/2012,1,A1,0,0,10,11.5,240,0,0,0,0
16:00 29/12/2012,0,NONE,0,0,10,11.5,250,0,0,0,1
20:00 29/12/2012,0,NONE,0,0,10,14.97,310,0,0,0,0
00:00 30/12/2012,0,NONE,0,0,10,13.8,320,0,0,0,0
04:00 30/12/2012,0,NONE,0,0,10,14.97,330,0,0,1,0
08:00 30/12/2012,0,NONE,0,0,10,14.97,350,0,0,0,0
12:00 30/12/2012,0,NONE,0,0,10,14.97,10,0,0,0,0
16:00 30/12/2012,0,NONE,0,0,10,19.57,40,0,0,0,1
20:00 30/12/2012,0,NONE,0,0,10,17.27,80,0,0,0,0
00:00 31/12/2012,0,NONE,1,0,10,17.27,80,0,0,0,0
04:00 31/12/2012,0,NONE,1,0,10,17.27,100,0,0,1,0
08:00 31/12/2012,1,A1,1,0,10,16.11,110,0,0,0,0
12:00 31/12/2012,0,NONE,1,0,10,16.11,110,0,0,0,0
16:00 31/12/2012,0,NONE,1,0,10,16.11,120,0,0,0,1
20:00 31/12/2012,1,A1,1,0,10,12.66,130,0,0,0,0
1/1/2013 0:00,1,A1,1,0,10,12.66,140,0,0,0,0
1/1/2013 4:00,1,A1,1,0,10,11.5,120,0,0,1,0
1/1/2013 8:00,0,NONE,1,0,10,13.8,150,0,0,0,0
1/1/2013 12:00,0,NONE,1,0,10,14.97,150,0,0,0,0
1/1/2013 16:00,0,NONE,1,0,10,9.22,150,0,0,0,1
1/1/2013 20:00,0,NONE,1,0,10,3.44,140,0,0,0,0
2/1/2013 0:00,0,NONE,0,0,10,0,0,0,0,0,0
2/1/2013 4:00,0,NONE,0,0,9,0,0,0,0,1,0
2/1/2013 8:00,1,A1,0,0,10,8.05,190,0,0,0,0
2/1/2013 12:00,0,NONE,0,0,10,10.36,150,0,0,0,0
2/1/2013 16:00,0,NONE,0,0,10,9.22,140,0,0,0,1
2/1/2013 20:00,0,NONE,0,0,10,4.61,190,0,0,0,0
3/1/2013 0:00,0,NONE,0,0,10,4.61,320,0,0,0,0
3/1/2013 4:00,0,NONE,0,0,9,3.44,310,0,0,1,0
3/1/2013 8:00,0,NONE,0,0,10,9.22,140,0,0,0,0
3/1/2013 12:00,0,NONE,0,0,10,13.8,140,0,0,0,0
3/1/2013 16:00,0,NONE,0,0,10,9.22,160,0,0,0,1
3/1/2013 20:00,0,NONE,0,0,10,0,0,0,0,0,0
4/1/2013 0:00,0,NONE,0,0,10,3.44,190,0,0,0,0
4/1/2013 4:00,0,NONE,0,0,10,4.61,340,0,0,1,0
4/1/2013 8:00,0,NONE,0,0,10,3.44,350,0,0,0,0
4/1/2013 12:00,0,NONE,0,0,10,8.05,110,0,0,0,0
4/1/2013 16:00,0,NONE,0,0,10,6.91,80,0,0,0,1
4/1/2013 20:00,0,NONE,0,0,10,5.75,60,0,0,0,0
5/1/2013 0:00,0,NONE,0,0,10,8.05,360,0,0,0,0
5/1/2013 4:00,0,NONE,0,0,8,8.05,360,0,1,1,0
5/1/2013 8:00,1,A1,0,0.01,6,13.8,30,1,1,0,0
5/1/2013 12:00,0,NONE,0,0,10,9.22,20,0,0,0,0
5/1/2013 16:00,0,NONE,0,0,10,9.22,50,0,0,0,1
5/1/2013 20:00,1,A1,0,0,10,4.61,350,0,0,0,0
6/1/2013 0:00,0,NONE,0,0,10,8.05,130,0,0,0,0
6/1/2013 4:00,0,NONE,0,0,7,9.22,130,0,1,1,0
6/1/2013 8:00,0,NONE,0,0,10,11.5,140,0,0,0,0
6/1/2013 12:00,0,NONE,0,0,10,14.97,140,0,0,0,0
6/1/2013 16:00,1,A1,0,0,10,10.36,160,0,0,0,1
6/1/2013 20:00,0,NONE,0,0,10,0,0,0,0,0,0
7/1/2013 0:00,0,NONE,0,0,10,5.75,340,0,0,0,0
7/1/2013 4:00,0,NONE,0,0,10,3.44,20,0,0,1,0
7/1/2013 8:00,0,NONE,0,0.08,1.75,9.22,40,1,3,0,0
7/1/2013 12:00,0,NONE,0,0,10,11.5,40,0,0,0,0
7/1/2013 16:00,0,NONE,0,0,10,10.36,30,0,0,0,1
7/1/2013 20:00,0,NONE,0,0.09,5,9.22,80,0,1,0,0
8/1/2013 0:00,0,NONE,0,0,10,10.36,110,0,0,0,0
8/1/2013 4:00,0,NONE,0,0,10,10.36,110,0,0,1,0
8/1/2013 8:00,0,NONE,0,0,10,13.8,100,0,0,0,0
8/1/2013 12:00,0,NONE,0,0,10,0,0,0,0,0,0
8/1/2013 16:00,0,NONE,0,0,10,16.11,130,0,0,0,1
8/1/2013 20:00,1,A1,0,0.01,7,16.11,100,0,1,0,0
9/1/2013 0:00,0,NONE,0,0,10,14.97,130,0,0,0,0
9/1/2013 4:00,0,NONE,0,0,10,16.11,130,0,0,1,0
9/1/2013 8:00,0,NONE,0,0,10,18.41,120,0,0,0,0
9/1/2013 12:00,0,NONE,0,0,10,17.27,120,0,0,0,0
9/1/2013 16:00,1,A1,0,0,10,16.11,100,0,0,0,1
9/1/2013 20:00,0,NONE,0,0,10,17.27,120,0,0,0,0
10/1/2013 0:00,0,NONE,0,0,10,17.27,120,0,0,0,0
10/1/2013 4:00,0,NONE,0,0,10,13.8,120,0,0,1,0
10/1/2013 8:00,0,NONE,0,0,10,18.41,110,0,0,0,0
10/1/2013 12:00,0,NONE,0,0,10,17.27,100,0,0,0,0
10/1/2013 16:00,0,NONE,0,0,10,13.8,100,0,0,0,1
10/1/2013 20:00,0,NONE,0,0,10,16.11,100,0,0,0,0
11/1/2013 0:00,0,NONE,0,0,10,11.5,120,0,0,0,0
11/1/2013 4:00,1,A1,0,0,10,10.36,130,0,0,1,0
11/1/2013 8:00,1,A1,0,0,10,16.11,120,0,0,0,0
11/1/2013 12:00,0,NONE,0,0,10,16.11,100,0,0,0,0
11/1/2013 16:00,0,NONE,0,0,10,13.8,100,0,0,0,1
11/1/2013 20:00,0,NONE,0,0.001,10,16.11,110,0,0,0,0
12/1/2013 0:00,0,NONE,0,0,10,11.5,130,0,0,0,0
12/1/2013 4:00,0,NONE,0,0,10,9.22,120,0,0,1,0
12/1/2013 8:00,0,NONE,0,0,10,17.27,120,0,0,0,0
12/1/2013 12:00,0,NONE,0,0,10,13.8,100,0,0,0,0
12/1/2013 16:00,0,NONE,0,0,10,11.5,100,0,0,0,1
12/1/2013 20:00,0,NONE,0,0,10,11.5,80,0,0,0,0
00:00 13/01/2013,0,NONE,0,0,10,13.8,120,0,0,0,0
04:00 13/01/2013,0,NONE,0,0,10,13.8,110,0,0,1,0
08:00 13/01/2013,1,A1,0,0,10,17.27,120,0,0,0,0
12:00 13/01/2013,0,NONE,0,0,10,13.8,120,0,0,0,0
16:00 13/01/2013,0,NONE,0,0,10,10.36,120,0,0,0,1
20:00 13/01/2013,0,NONE,0,0,10,11.5,120,0,0,0,0
00:00 14/01/2013,0,NONE,0,0,10,10.36,120,0,0,0,0
04:00 14/01/2013,0,NONE,0,0,10,13.8,130,0,0,1,0
08:00 14/01/2013,2,A1,0,0,10,14.97,120,0,0,0,0
12:00 14/01/2013,0,NONE,0,0,10,12.66,150,0,0,0,0
16:00 14/01/2013,0,NONE,0,0,10,10.36,130,0,0,0,1
20:00 14/01/2013,0,NONE,0,0,10,10.36,130,0,0,0,0
00:00 15/01/2013,0,NONE,0,0,10,6.91,140,0,0,0,0
04:00 15/01/2013,0,NONE,0,0,10,10.36,130,0,0,1,0
08:00 15/01/2013,0,NONE,0,0,10,13.8,130,0,0,0,0
12:00 15/01/2013,0,NONE,0,0,10,14.97,130,0,0,0,0
16:00 15/01/2013,1,A1,0,0,10,11.5,110,0,0,0,1
20:00 15/01/2013,0,NONE,0,0,10,6.91,110,0,0,0,0
00:00 16/01/2013,0,NONE,0,0,10,6.91,120,0,0,0,0
04:00 16/01/2013,0,NONE,0,0,10,6.91,130,0,0,1,0
08:00 16/01/2013,0,NONE,0,0,10,13.8,130,0,0,0,0
12:00 16/01/2013,1,A1,0,0,10,12.66,150,0,0,0,0
16:00 16/01/2013,0,NONE,0,0,10,10.36,140,0,0,0,1
20:00 16/01/2013,0,NONE,0,0.01,1,18.41,150,1,3,0,0
00:00 17/01/2013,0,NONE,0,0,10,4.61,90,0,0,0,0
04:00 17/01/2013,0,NONE,0,0,10,3.44,360,0,0,1,0
08:00 17/01/2013,1,A1,0,0,9,11.5,180,0,0,0,0
12:00 17/01/2013,0,NONE,0,0.04,2.5,13.8,240,1,1,0,0
16:00 17/01/2013,0,NONE,0,0,10,23.02,330,0,0,0,1
20:00 17/01/2013,0,NONE,0,0,10,16.11,310,0,0,0,0
00:00 18/01/2013,0,NONE,0,0,10,12.66,320,0,0,0,0
04:00 18/01/2013,0,NONE,0,0,10,11.5,310,0,0,1,0
08:00 18/01/2013,0,NONE,0,0,10,10.36,320,0,0,0,0
12:00 18/01/2013,0,NONE,0,0,10,9.22,40,0,0,0,0
16:00 18/01/2013,0,NONE,0,0,10,16.11,70,0,1,0,1
20:00 18/01/2013,0,NONE,0,0,10,12.66,70,0,0,0,0
00:00 19/01/2013,0,NONE,0,0.001,9,9.22,80,0,1,0,0
04:00 19/01/2013,0,NONE,0,0,6,5.75,250,1,1,1,0
08:00 19/01/2013,0,NONE,0,0.21,2,9.22,280,1,1,0,0
12:00 19/01/2013,0,NONE,0,0,7,9.22,30,0,0,0,0
16:00 19/01/2013,0,NONE,0,0,10,6.91,30,0,0,0,1
20:00 19/01/2013,0,NONE,0,0,9,4.61,330,0,0,0,0
00:00 20/01/2013,0,NONE,0,0,0.25,4.61,330,1,0,0,0
04:00 20/01/2013,0,NONE,0,0,0.5,4.61,310,1,0,1,0
08:00 20/01/2013,0,NONE,0,0,4,4.61,340,1,0,0,0
12:00 20/01/2013,1,A1,0,0,10,9.22,100,0,0,0,0
16:00 20/01/2013,0,NONE,0,0,10,9.22,60,0,0,0,1
20:00 20/01/2013,3,A1,0,0,10,5.75,330,0,0,0,0
00:00 21/01/2013,1,A1,1,0,10,5.75,350,0,0,0,0
04:00 21/01/2013,0,NONE,1,0,10,5.75,80,0,0,1,0
08:00 21/01/2013,0,NONE,1,0,10,10.36,130,0,0,0,0
12:00 21/01/2013,0,NONE,1,0.001,10,12.66,170,0,0,0,0
16:00 21/01/2013,0,NONE,1,0,10,9.22,250,0,0,0,1
20:00 21/01/2013,0,NONE,1,0,10,9.22,310,0,0,0,0
00:00 22/01/2013,0,NONE,0,0,10,11.5,320,0,0,0,0
04:00 22/01/2013,0,NONE,0,0,10,9.22,320,0,0,1,0
08:00 22/01/2013,0,NONE,0,0,10,14.97,350,0,0,0,0
12:00 22/01/2013,1,A1,0,0,10,19.57,10,0,0,0,0
16:00 22/01/2013,0,NONE,0,0,10,19.57,30,0,0,0,1
20:00 22/01/2013,0,NONE,0,0,10,18.41,40,0,0,0,0
00:00 23/01/2013,0,NONE,0,0,10,17.27,50,0,0,0,0
04:00 23/01/2013,0,NONE,0,0,10,16.11,40,0,0,1,0
08:00 23/01/2013,1,A1,0,0,10,12.66,60,0,0,0,0
12:00 23/01/2013,0,NONE,0,0,10,14.97,70,0,0,0,0
16:00 23/01/2013,0,NONE,0,0,10,10.36,60,0,0,0,1
20:00 23/01/2013,0,NONE,0,0,10,9.22,340,0,0,0,0
00:00 24/01/2013,0,NONE,0,0,10,6.91,350,0,0,0,0
04:00 24/01/2013,0,NONE,0,0,10,10.36,350,0,0,1,0
08:00 24/01/2013,0,NONE,0,0,10,9.22,360,0,0,0,0
12:00 24/01/2013,0,NONE,0,0,10,12.66,60,0,0,0,0
16:00 24/01/2013,0,NONE,0,0,10,10.36,50,0,0,0,1
20:00 24/01/2013,0,NONE,0,0,10,8.05,360,0,0,0,0
00:00 25/01/2013,0,NONE,0,0,10,5.75,330,0,0,0,0
04:00 25/01/2013,0,NONE,0,0,10,5.75,350,0,0,1,0
08:00 25/01/2013,0,NONE,0,0,10,8.05,360,0,0,0,0
12:00 25/01/2013,0,NONE,0,0,10,12.66,50,0,0,0,0
16:00 25/01/2013,0,NONE,0,0,10,5.75,110,0,0,0,1
20:00 25/01/2013,0,NONE,0,0,10,3.44,300,0,0,0,0
00:00 26/01/2013,0,NONE,0,0,10,3.44,330,0,0,0,0
04:00 26/01/2013,1,A1,0,0,10,8.05,350,0,0,1,0
08:00 26/01/2013,0,NONE,0,0,10,10.36,350,0,0,0,0
12:00 26/01/2013,1,A1,0,0,10,12.66,80,0,0,0,0
16:00 26/01/2013,0,NONE,0,0,10,11.5,70,0,0,0,1
20:00 26/01/2013,0,NONE,0,0,10,8.05,80,0,0,0,0
00:00 27/01/2013,0,NONE,0,0,10,8.05,90,0,0,0,0
04:00 27/01/2013,0,NONE,0,0,10,9.22,50,0,0,1,0
08:00 27/01/2013,0,NONE,0,0,10,14.97,60,0,0,0,0
12:00 27/01/2013,1,A1,0,0,10,14.97,60,0,0,0,0
16:00 27/01/2013,0,NONE,0,0,10,13.8,90,0,0,0,1
20:00 27/01/2013,0,NONE,0,0,10,13.8,80,0,0,0,0
00:00 28/01/2013,0,NONE,0,0,10,17.27,100,0,0,0,0
04:00 28/01/2013,0,NONE,0,0,10,14.97,110,0,0,1,0
08:00 28/01/2013,0,NONE,0,0,10,16.11,110,0,0,0,0
12:00 28/01/2013,0,NONE,0,0,10,14.97,130,0,0,0,0
16:00 28/01/2013,0,NONE,0,0,10,12.66,110,0,0,0,1
20:00 28/01/2013,0,NONE,0,0,10,11.5,110,0,0,0,0
00:00 29/01/2013,0,NONE,0,0,10,11.5,120,0,0,0,0
04:00 29/01/2013,0,NONE,0,0,10,9.22,140,0,0,1,0
08:00 29/01/2013,0,NONE,0,0,8,17.27,130,0,0,0,0
12:00 29/01/2013,1,A1,0,0,9,17.27,130,0,0,0,0
16:00 29/01/2013,0,NONE,0,0,10,12.66,140,0,0,0,1
20:00 29/01/2013,0,NONE,0,0,10,13.8,130,0,0,0,0
